Voyage Number,Grid No,Date,Latitude,Longitude,Pressure [db],Temp [°C-T090],DIC [umol/kg],TA [umol/kg],Month,Day,Year,Salinity [PSU],Depth [m]
Algoa V220,SHBML002,2015-11-23,"-32,306000","18,27466667","14,171","11,5634","2322,49","2338,44",11,23,2015,"34,6952",
Algoa V220,SHBML002,2015-11-23,"-32,306000","18,27466667","12,354","12,4662","2092,94","2346,62",11,23,2015,"34,6875",
Algoa V220,SHBML002,2015-11-23,"-32,306000","18,27466667","5,564","13,1194","2079,81","2346,96",11,23,2015,"34,6949",
Algoa V220,SHBML001,2015-11-23,"-32,299167","18,31233333","20,195","9,202","2343,53","2320,02",11,23,2015,"34,691",
Algoa V220,SHBML001,2015-11-23,"-32,299167","18,31233333","17,006","9,2161","2268,07","2327,38",11,23,2015,"34,6897",
Algoa V220,SHBML001,2015-11-23,"-32,299167","18,31233333","10,157","10,4023","2176,98","2353,52",11,23,2015,"34,6881",
Algoa V220,SHBML001,2015-11-23,"-32,299167","18,31233333","3,684","10,7269","2192,44","2351,71",11,23,2015,"34,6964",
Alg244,KML001,2017-11-22,"-29,382833","16,922","28,07","9,7922","2288,24868","2312,996616",11,22,2017,"34,747",
Alg244,KML001,2017-11-22,"-29,382833","16,922","20,54","9,9295","2299,134667","2309,323755",11,22,2017,"34,746",
Alg244,KML001,2017-11-22,"-29,382833","16,922","16,453","10,2922","2282,506398","2314,151228",11,22,2017,"34,7519",
Alg244,KML001,2017-11-22,"-29,382833","16,922","9,744","11,3763","2257,031362","2313,842668",11,22,2017,"34,7435",
Alg244,KML001,2017-11-22,"-29,382833","16,922","4,588","11,8204","2229,77074","2318,938887",11,22,2017,"34,7387",
Alg244,KML002,2017-11-22,"-29,418667","16,79216667","109,234","9,5978","2307,423438","2311,264698",11,22,2017,"34,7445",
